video_path,score1,score2,score3,score4,mos,ratio801_seed123_split_00
G1/floor33/100035.mp4,56.1456951533915,60.0845484058685,53.1133426265258,49.0319551910054,54.5938853441978,test
G1/floor33/100036.mp4,58.0582147462391,57.8185096062963,51.8024343132846,57.6051395880855,56.32107456347638,train
G1/floor33/100037.mp4,56.8541901574852,58.3230643540416,49.5041405143815,55.2768985845043,54.98957340260315,train
G1/floor33/100038.mp4,53.0806856850547,52.0831414941771,39.771215685058,39.8976174909312,46.20816508880525,train
G1/floor33/100039.mp4,60.209534814058,60.6399276409422,52.8694030625605,53.4426611153393,56.790381658225,test
G1/floor33/100040.mp4,56.854211904903,60.0848506382145,46.5648854734834,48.6536604412037,53.03940211445115,train
G1/floor33/100041.mp4,57.6437143812019,56.498130558302,42.7002915755499,44.4320844742586,50.3185552473281,test
G1/floor33/100042.mp4,55.3602592196359,53.9910028595405,45.6855946347961,36.7496410186346,47.946624433151776,train
G1/floor33/100043.mp4,55.999773584187,58.5289289283441,38.8564284008938,59.2655036005,53.162658628481225,train
G1/floor33/100044.mp4,56.0687345736014,55.3137246986606,54.0234236370155,54.5692475139319,54.99378260580235,test
G1/floor33/100045.mp4,58.2381996467649,60.6638368302677,48.8814021151511,49.5452689138096,54.33217687649832,train
G1/floor33/100046.mp4,57.3929988324305,54.6226367969814,43.6400321564363,58.53183632005,53.54687602647455,train
G1/floor33/100047.mp4,57.7928816689108,50.5030438769417,53.8414827822859,48.444070733073,52.64536976530285,train
G1/Gen-2/100000.mp4,61.5051210215518,62.1404980257855,54.9832795720046,60.7222788837211,59.83779437576575,train
G1/Gen-2/100001.mp4,67.5783974083408,63.4179162091523,32.6044243121357,62.1624808420811,56.44080469292748,train
G1/Gen-2/100002.mp4,67.4247948520242,65.7319397101499,60.5126759508609,65.6881002562047,64.83937769230994,train
G1/Gen-2/100003.mp4,70.7708534800086,69.2049600991278,42.0978796993794,61.4327408674609,60.876608536494174,test
G1/Gen-2/100004.mp4,67.1555877330586,71.0565534913779,49.2963943610949,65.8074491764325,63.32899619049097,test
G1/Gen-2/100005.mp4,66.8522003983316,69.8792361642442,65.2550738769086,64.2012777800799,66.54694705489108,test
G1/Gen-2/100006.mp4,66.1750503358162,64.4936929807507,48.7155188289898,59.217889943711,59.65053802231692,train
G1/Gen-2/100007.mp4,64.2393930471605,62.5549458664478,50.8616326661268,54.1245309198788,57.945125624903476,train
G1/Gen-2/100008.mp4,63.4267841429998,69.898843806764,41.7994340522702,71.2857106979181,61.60269317498802,train
G1/Gen-2/100009.mp4,66.7781483301607,64.811845248954,43.493209069219,40.1332313592802,53.804108501903485,test
G1/Gen-2/100010.mp4,70.0410879671017,64.7542523872304,44.1143130168259,54.8630241791071,58.44316938756628,train
G1/Gen-2/100011.mp4,60.7116293930325,61.8715586312759,32.6351425098417,53.7336412936739,52.237992956956006,train
G1/Gen-2/100012.mp4,64.3025041611905,63.4871538355145,44.7227017703557,56.0677847762184,57.145036135819765,train
G1/Gen-2/100013.mp4,64.8522489095107,64.825807461522,63.1583381944766,60.0311091119202,63.21687591935738,train
G1/Gen-2/100014.mp4,62.804117893363,58.5627398026152,48.2427504359235,48.7087546342031,54.5795906915262,train
G1/Gen-2/100015.mp4,64.0187599037625,62.2823346257262,47.8551031671789,54.0803469431105,57.05913615994452,train
G1/Gen-2/100016.mp4,69.5728726122393,67.0996146376963,59.8992478375377,54.8747051389913,62.86161005661616,train
G1/Gen-2/100017.mp4,70.2030836672125,68.8233174310353,61.6957762331444,69.3278556243787,67.51250823894271,train
G1/Gen-2/100018.mp4,64.5647418997833,66.9116124131261,53.7457994710565,63.4975023569599,62.17991403523145,test
G1/Gen-2/100019.mp4,69.682978819581,69.9707083320344,53.8950571910141,65.2941044689197,64.7107122028873,train
G1/Gen-2/100020.mp4,71.057340446507,68.0074149097983,37.5512327002413,47.77764369715,56.098407938424145,train
G1/Gen-2/100021.mp4,53.5304157912417,63.9592898889334,48.8280166410212,64.8557096648945,57.7933579965227,train
G1/Gen-2/100022.mp4,68.3446179010165,65.992113539517,54.0399127052697,61.7109883894644,62.52190813381691,test
G1/Gen-2/100023.mp4,68.1739074852247,64.6093160077644,44.8997996805622,66.6618804924793,61.08622591650765,test
G1/Gen-2/100024.mp4,68.2451396036133,64.6462405236069,57.2879151477932,72.0057202222753,65.54625387432218,train
G1/Gen-2/100025.mp4,69.2603406859122,70.2688103296605,65.2938104155893,72.7216525445541,69.38615349392903,train
G1/Gen-2/100026.mp4,52.8815586177108,63.2725048106584,60.798725855956,65.1655702757578,60.52958989002075,train
G1/Gen-2/100027.mp4,70.3511107145503,65.5068704625225,44.6308079838996,68.6952500282417,62.29600979730353,train
G1/Gen-2/100028.mp4,71.0499258553751,67.5861031337111,54.2186759170588,69.6622089388791,65.62922846125602,train
G1/Gen-2/100029.mp4,70.5519045457128,66.1210021392576,42.7711707781968,59.1176615208071,59.64043474599357,train
G1/Gen-2/100030.mp4,62.9066710302461,64.1592039529703,39.5486531868024,58.2709468040061,56.22136874350622,train
G1/Gen-2/100031.mp4,64.929074883044,65.1210314706043,56.9255702106105,51.1363566396357,59.52800830097362,train
G1/Gen-2/100032.mp4,69.8819571417153,65.6127752821913,52.0096641391974,64.304601399004,62.95224949052701,train
G1/Gen-2/100033.mp4,65.9131828793584,66.7436667271373,49.4733163256832,66.3547528034689,62.12122968391195,test
G1/Gen-2/100034.mp4,63.9569631902579,67.7780986880626,49.8593770269244,62.5155275439554,61.02749161230007,train
G1/Gen-2/100035.mp4,64.2674329153829,63.9008934054856,48.5047661293488,51.5635125119874,57.059151240551174,train
G1/Gen-2/100036.mp4,69.1821347670231,58.6883015710829,52.329709873318,52.7192499326761,58.22984903602502,test
G1/Gen-2/100037.mp4,70.7584750869117,71.0223780179045,58.9134952712576,58.3669989199025,64.76533682399408,train
G1/Gen-2/100038.mp4,66.8024573138013,62.2503765172215,44.8255954571561,43.4131124409153,54.32288543227355,test
G1/Gen-2/100039.mp4,65.8643888767535,65.4347133608758,47.5222250818664,66.8864630926769,61.42694760304315,train
G1/Gen-2/100040.mp4,70.5357401435239,66.8113602020629,37.9675303162125,57.4196777234649,58.18357709631605,train
G1/Gen-2/100041.mp4,67.5693047553486,64.3168305239795,40.2029491161653,62.3877398093744,58.61920605121695,train
G1/Gen-2/100042.mp4,64.9934882271888,64.1574463317957,59.922418654604,65.7240764177432,63.69935740783292,train
G1/Gen-2/100043.mp4,70.8792042432159,70.1154977067642,64.7456243181276,67.066247870587,68.20164353467368,train
G1/Gen-2/100044.mp4,64.2292919594509,68.9986425267081,63.478900588503,67.319299284203,66.00653358971624,train
G1/Gen-2/100045.mp4,70.9936418184719,66.0970217747978,56.6074281931016,40.9187406846099,58.654208117745306,train
G1/Gen-2/100046.mp4,62.6636252900691,64.6342797214129,57.9828320409275,69.7793510965928,63.765022037250574,train
G1/Gen-2/100047.mp4,65.2871867601175,69.0870922815423,57.2951086859361,70.9359731364553,65.6513402160128,train
G1/Genmo/100000.mp4,67.3776724563448,66.2037404283854,60.0423421298513,59.170979020033,63.19868350865362,train
G1/Genmo/100001.mp4,67.5519527161682,63.5407997250809,47.7109083970558,65.4178127936691,61.0553684079935,test
G1/Genmo/100002.mp4,65.6884070417765,67.9179979846154,49.9848813843032,54.5029018025449,59.52354705331,train
G1/Genmo/100003.mp4,70.3518952181913,64.4156949700104,62.3093421721196,61.0353128109074,64.52806129280718,train
G1/Genmo/100004.mp4,62.9949839336873,63.3984617950444,50.9296125608052,67.0366217886698,61.08992001955168,train
G1/Genmo/100005.mp4,60.538828841811,60.928370113057,62.4827227946666,57.947810207769,60.474432989325905,train
G1/Genmo/100006.mp4,67.0484595073823,65.0450445471001,61.6619803183779,60.0123371817539,63.44195538865356,train
G1/Genmo/100007.mp4,61.7423022825408,61.5603706336977,48.659979237083,46.5429448651127,54.62639925460855,train
G1/Genmo/100008.mp4,65.4982918457329,65.842771313493,64.4234212764943,52.7281230208305,62.123151864137675,train
G1/Genmo/100009.mp4,67.6717281261414,65.7129080579357,60.2272862153527,55.162612226669,62.19363365652471,test
G1/Genmo/100010.mp4,65.9595645251581,65.7229036314495,50.3771265758679,51.9220355413492,58.49540756845617,test
G1/Genmo/100011.mp4,64.1065776840872,62.162170662433,49.9471661160822,40.1714858337459,54.09685007408707,train
G1/Genmo/100012.mp4,59.020520310842,58.8887508070997,57.0484540673821,59.1367842697676,58.523627363772846,train
G1/Genmo/100013.mp4,42.0928369173727,49.8308941133928,45.486578134168,53.4348329255065,47.71128552261,test
G1/Genmo/100014.mp4,58.6048046936147,59.3077250021198,60.8852764069289,55.8826237489023,58.67010746289142,train
G1/Genmo/100015.mp4,58.4604659655427,62.6614657268371,48.6568607354301,54.5641990769128,56.085747876180676,train
G1/Genmo/100016.mp4,62.9479204093345,62.4598421911153,49.2473948697655,48.8666928060056,55.880462569055226,train
G1/Genmo/100017.mp4,60.4722713676618,64.6222906138419,54.7702833363727,54.8866855934744,58.687882727837696,train
G1/Genmo/100018.mp4,58.4219638779381,63.5285051447082,52.9918394573415,47.3254098330304,55.566929578254545,train
G1/Genmo/100019.mp4,64.5259477857447,64.5713046610191,57.4860724222747,65.2744703401628,62.964448802300325,test
G1/Genmo/100020.mp4,65.84025732651,65.0412276013092,54.7663821677625,36.7376473740857,55.59637861741685,train
G1/Genmo/100021.mp4,67.80025896674,65.1856567021126,61.5756838080535,66.4691874087931,65.25769672142481,train
G1/Genmo/100022.mp4,56.9857249182268,62.1679804637415,44.9667793643399,40.399303591472,51.12994708444505,train
G1/Genmo/100023.mp4,57.6347608210531,62.3496475000783,60.6188384818111,54.0537831572471,58.6642574900474,test
G1/Genmo/100024.mp4,55.4251197815353,60.2316534763818,64.5042145384835,63.8936128906098,61.0136501717526,train
G1/Genmo/100025.mp4,65.6703428740904,66.4833918014783,45.681170366533,66.494091702405,61.082249186126674,train
G1/Genmo/100026.mp4,57.9076358623196,64.0234280491824,62.6074664650051,61.1670902969447,61.426405168362955,test
G1/Genmo/100027.mp4,62.7627019953331,62.776930567514,53.4564483636861,50.5479715937102,57.38601313006085,train
G1/Genmo/100028.mp4,57.3173350204163,60.1052597193201,49.3643199851866,54.5618204203722,55.337183786323806,train
G1/Genmo/100029.mp4,65.6782953005262,64.9935272634712,60.0515933659601,49.9148590698811,60.15956874995966,train
G1/Genmo/100030.mp4,57.8723397584662,57.8025049148181,47.9311259981954,53.7519329732147,54.3394759111736,train
G1/Genmo/100031.mp4,59.0597097670751,59.3354085766823,61.7062811058802,62.6159888165792,60.6793470665542,test
G1/Genmo/100032.mp4,58.5450623977824,60.0109513597831,57.3105768595794,49.481414632477,56.33700131240547,train
G1/Genmo/100033.mp4,53.4877582349761,51.6842669390997,56.335162506747,51.5267273255823,53.258478751601274,train
G1/Genmo/100034.mp4,60.7657159080103,61.302685926744,55.1431150137061,58.3084953045395,58.880003038249974,test
G1/Genmo/100035.mp4,58.8203635242742,63.5550117666906,56.2283341925215,54.1359678568116,58.18491933507447,test
G1/Genmo/100036.mp4,63.203218379177,62.8178217550408,46.0205527210078,35.6745383230079,51.929032794558374,test
G1/Genmo/100037.mp4,67.5708675329202,67.2144400107754,56.5902016699659,64.8041537892685,64.0449157507325,train
G1/Genmo/100038.mp4,57.9195710474648,59.4193320365583,48.5057485588772,44.9450011856411,52.697413207135355,train
G1/Genmo/100039.mp4,62.1046910103151,64.6858430145528,53.354667465545,53.2634031853458,58.35215116893967,test
G1/Genmo/100040.mp4,63.803868653871,63.5935882011431,47.015515018497,57.4104268412397,57.9558496786877,test
G1/Genmo/100041.mp4,68.0263916516174,64.5326078080452,57.8215317216149,47.039441119496,59.35499307519337,train
G1/Genmo/100042.mp4,66.5583554735634,65.7092373207427,61.1104531704232,57.5706391423841,62.73717127677835,train
G1/Genmo/100043.mp4,66.3655204731588,66.8776685125526,51.7762275721119,63.5389252800641,62.13958545947185,train
G1/Genmo/100044.mp4,66.6071771746691,63.767459947546,63.69158245893,65.0812028578635,64.78685560975215,train
G1/Genmo/100045.mp4,69.4307658977965,69.0580205070624,60.6287274886783,53.8238520376019,63.235341482784776,train
G1/Genmo/100046.mp4,62.3520098920139,63.0379644510319,49.4326745453391,51.474182352878,56.57420781031573,train
G1/Genmo/100047.mp4,53.9564431493915,60.1267558910316,59.6486838214566,52.0584425695742,56.44758135786347,train
G1/Hotshot-XL/100000.mp4,39.6762898618747,43.8359998856027,40.2088847505192,57.6529580437473,45.343533135435976,train
G1/Hotshot-XL/100001.mp4,45.9956704539362,46.6844246054224,53.1169454054732,53.4182168059292,49.803814317690254,train
G1/Hotshot-XL/100002.mp4,38.0974636442081,55.0682303027775,40.5104459908142,52.9817529553098,46.6644732232774,train
G1/Hotshot-XL/100003.mp4,35.1331096472024,48.7910994387422,45.7319512279465,47.5794828912731,44.30891080129105,train
G1/Hotshot-XL/100004.mp4,36.9563961587089,49.0077744332224,46.8160700165019,55.0239507875728,46.9510478490015,train
G1/Hotshot-XL/100005.mp4,39.4039898517322,47.6572775722696,54.082458450101,63.238287404158,51.0955033195652,train
G1/Hotshot-XL/100006.mp4,41.1765673466741,55.683664436084,47.2542078507681,55.401801029285,49.879060165702796,test
G1/Hotshot-XL/100007.mp4,42.1406682697088,47.8591958273168,45.4476846996319,38.1075884421507,43.388784309702054,train
G1/Hotshot-XL/100008.mp4,42.5041914134698,49.4767244949201,42.8111661728581,69.2138878632823,51.00149248613258,train
G1/Hotshot-XL/100009.mp4,43.5516682529749,48.0141585186753,47.9180943556538,62.5546886042633,50.509652432891826,test
G1/Hotshot-XL/100010.mp4,54.3175100114732,52.9567465471764,42.6394708019941,46.7699923781663,49.1709299347025,train
G1/Hotshot-XL/100011.mp4,54.319535450094,43.4592648395591,44.7802951399006,48.6533670225186,47.80311561301808,train
G1/Hotshot-XL/100012.mp4,37.9993070107418,28.1930068026899,46.695740688645,38.4313056470547,37.82984003728285,test
G1/Hotshot-XL/100013.mp4,38.2369359207954,44.050923610965,55.3232046192768,54.3733748823182,47.99610975833885,train
G1/Hotshot-XL/100014.mp4,33.101062944242,42.5197264991416,47.7876368396922,56.5642896842521,44.993178991831975,train
G1/Hotshot-XL/100015.mp4,50.3793990476949,53.6771827575662,43.6802750109691,53.6831210318235,50.35499446201343,train
G1/Hotshot-XL/100016.mp4,34.8867958739838,44.8989830020527,43.3786184927634,43.8985319557003,41.76573233112505,train
G1/Hotshot-XL/100017.mp4,39.0781727192733,45.843487347025,47.2494993487823,50.8862847423431,45.764361039355926,train
G1/Hotshot-XL/100018.mp4,38.7510234536778,34.9679692563592,49.1521874683024,54.9606774259583,44.45796440107443,train
G1/Hotshot-XL/100019.mp4,37.8267869516604,52.8030662642325,42.8079584014287,54.1732550542341,46.90276666788892,train
G1/Hotshot-XL/100020.mp4,46.9295460536587,50.2921454458565,52.126301182176,49.1732930399125,49.630321430400926,train
G1/Hotshot-XL/100021.mp4,44.2852796866379,50.4294874131076,50.295261084483,66.796728154947,52.95168908479388,train
G1/Hotshot-XL/100022.mp4,34.3760157087473,45.2664239680006,40.6928810416783,40.1708974696377,40.12655454701598,train
G1/Hotshot-XL/100023.mp4,39.1498173189766,39.1604896234862,46.8896880694051,62.578048869768,46.94451097040898,train
G1/Hotshot-XL/100024.mp4,42.99604235535,50.7682057951642,54.1796799341754,59.2386646498665,51.795648183639024,test
G1/Hotshot-XL/100025.mp4,37.2845751335849,50.4149598190655,42.0019976141812,61.3297437538968,47.757819080182095,train
G1/Hotshot-XL/100026.mp4,43.9458080927014,44.19945880041,40.341847147241,43.6077726213628,43.023721665428795,train
G1/Hotshot-XL/100027.mp4,38.7203256675688,50.5296776011197,46.4901794986812,59.3089000314816,48.76227069971283,test
G1/Hotshot-XL/100028.mp4,40.7241564023213,38.7316554979129,46.5671580815867,51.4404689092878,44.365859722777174,train
G1/Hotshot-XL/100029.mp4,39.2215795597223,51.0539225689145,50.2857340595266,49.4514004356447,47.50315915595203,train
G1/Hotshot-XL/100030.mp4,48.621037407626,51.7939651302258,33.8490935590809,52.2860124838649,46.6375271451994,test
G1/Hotshot-XL/100031.mp4,30.5650664146036,42.4596240524745,46.4875834243444,41.0860020376089,40.14956898225785,test
G1/Hotshot-XL/100032.mp4,49.505163323297,55.1435051288295,55.4941877210335,61.071697040436,55.303638303399,test
G1/Hotshot-XL/100033.mp4,33.1162599243773,37.3166562755266,40.6664954536847,49.7650203320787,40.216107996416824,test
G1/Hotshot-XL/100034.mp4,35.2435456908958,40.3760392826783,52.585407760503,56.6414954463285,46.2116220451014,train
G1/Hotshot-XL/100035.mp4,44.470995901363,33.4256250769009,51.3546931713754,40.1672337175286,42.35463696679198,test
G1/Hotshot-XL/100036.mp4,36.7579472830151,41.5348042165279,44.8183909158175,30.9936539964929,38.52619910296335,test
G1/Hotshot-XL/100037.mp4,30.6870906102914,39.6328429993045,44.570292352475,44.6959035298191,39.8965323729725,train
G1/Hotshot-XL/100038.mp4,31.0524634827588,34.5523579740566,38.3590876471369,35.0500831334372,34.75349805934738,train
G1/Hotshot-XL/100039.mp4,45.7155203291199,47.9001114045633,49.7707527184528,56.5803618189054,49.99168656776035,train
G1/Hotshot-XL/100040.mp4,38.8440443480803,48.6433291027306,41.1735439512453,44.8608571849831,43.38044364675983,train
G1/Hotshot-XL/100041.mp4,38.9902437475113,42.4384304101446,44.853691666052,46.893616432884,43.29399556414798,train
G1/Hotshot-XL/100042.mp4,29.8766405586872,38.5422312451774,41.2600637495794,51.9802853926888,40.4148052365332,train
G1/Hotshot-XL/100043.mp4,34.0047504121423,49.8797158637426,44.7411643218924,56.0313004453707,46.164232760787,train
G1/Hotshot-XL/100044.mp4,34.4151498405739,47.4942934743886,60.7908126166668,60.0165510272295,50.6792017397147,train
G1/Hotshot-XL/100045.mp4,43.0292019471874,48.3590098755616,46.2074352914479,44.7079540044139,45.5759002796527,train
G1/Hotshot-XL/100046.mp4,41.0402776151028,35.8932607342158,45.9333231904899,49.9809710775224,43.21195815433273,test
G1/Hotshot-XL/100047.mp4,28.2026480877723,43.4099779630725,38.133108004897,56.5731943752183,41.57973210774002,train
G1/Lavie/100000.mp4,59.8680725831756,54.0774284339432,60.760079726918,52.5384845161487,56.81101631504637,train
G1/Lavie/100001.mp4,47.6758586472053,55.5435299453877,46.4378734681566,50.287678929757,49.986235247626645,test
G1/Lavie/100002.mp4,53.7790742649286,57.9388301790294,61.9509155329208,40.1146247336857,53.44586117764113,train
G1/Lavie/100003.mp4,43.472110956308,58.6416540116533,55.9126480756723,54.2974108335188,53.0809559692881,train
G1/Lavie/100004.mp4,52.2071760870905,58.917125237892,36.8064834486025,32.0155671739256,44.98658798687765,train
G1/Lavie/100005.mp4,54.4904866147989,53.9299981588106,63.963359914302,52.3397192374655,56.18089098134425,train
G1/Lavie/100006.mp4,56.2070470338457,53.6819996853079,60.2527901372243,51.841337354789,55.495793552791724,train
G1/Lavie/100007.mp4,52.480236297468,48.7479059344203,37.3140213333051,43.1509697508262,45.423283329004896,test
G1/Lavie/100008.mp4,44.8596961330461,53.66053847608,54.3401196293263,52.9017147227864,51.4405172403097,train
G1/Lavie/100009.mp4,37.5468688034635,32.8135206329065,62.9145259314273,49.874886713285,45.787450520270575,train
G1/Lavie/100010.mp4,51.0200576030826,55.0803978177345,45.1308398492,48.6601827275258,49.97286949938572,train
G1/Lavie/100011.mp4,51.3906548129855,57.0468232997591,54.401949764938,37.7153981525135,50.138706507549024,train
G1/Lavie/100012.mp4,41.643119549747,40.7323621413673,47.1774842443118,41.8840999539249,42.859266472337744,train
G1/Lavie/100013.mp4,45.7903378707387,50.3025539091274,49.7255282047931,52.6078459645983,49.60656648731438,train
G1/Lavie/100014.mp4,39.4403561212914,43.5066556485005,46.4193675475613,52.3822882072572,45.4371668811526,train
G1/Lavie/100015.mp4,46.1993188999787,56.4330575335721,51.1351965048341,37.7614065289379,47.882244866830696,train
G1/Lavie/100016.mp4,56.6596733937274,57.3491890579347,41.65552852805,44.3178543599504,49.99556133491562,train
G1/Lavie/100017.mp4,40.2296200837547,49.2642042512307,37.5052577350387,47.3493328365719,43.587103726649,train
G1/Lavie/100018.mp4,47.6107524191368,51.2561284059674,53.7592490712061,62.9752756297285,53.90035138150971,train
G1/Lavie/100019.mp4,45.5818780234797,56.1448700751472,44.6306067155131,52.9050271969064,49.815595502761596,test
G1/Lavie/100020.mp4,48.3239620788458,51.9366623112774,49.2460767863859,42.5569426912628,48.01591096694298,test
G1/Lavie/100021.mp4,53.0176697453888,44.3054683607209,60.6093934023523,51.1445409837221,52.269268123046025,train
G1/Lavie/100022.mp4,51.3852036188257,53.6143344507606,48.091329648095,37.4092010435153,47.625017190299154,test
G1/Lavie/100023.mp4,40.6061007572389,46.5772368809772,61.5580925484098,46.8292776656472,48.892676963068276,train
G1/Lavie/100024.mp4,43.724993443287,49.5731146157008,44.0893890257137,31.7906546815971,42.294537941574646,train
G1/Lavie/100025.mp4,57.8002286678947,44.8467978272115,46.6742461264902,61.3388160589312,52.6650221701319,train
G1/Lavie/100026.mp4,46.7833741396295,53.9280441735009,62.7738473212833,50.2527763801814,53.43451050364877,train
G1/Lavie/100027.mp4,48.2945153275861,50.4860676335753,49.7604743532413,44.2883858666621,48.2073607952662,train
G1/Lavie/100028.mp4,49.9469639881736,44.8629555375554,38.9711555426675,54.1716346391592,46.988177426888925,train
G1/Lavie/100029.mp4,48.7027450039456,55.1157261909302,51.5741419457964,48.6605629066898,51.0132940118405,train
G1/Lavie/100030.mp4,46.3198712455676,53.9455061512506,51.2458615561402,35.4303665293799,46.735401370584576,train
G1/Lavie/100031.mp4,37.2058118574135,44.9525179160934,44.0188962222015,54.7448222212788,45.2305120542468,train
G1/Lavie/100032.mp4,64.4788877523991,57.86287270045,67.778033711559,57.2410087674137,61.84020073295545,test
G1/Lavie/100033.mp4,17.4742118676443,22.2612026223065,17.8745449491756,17.4766963497335,18.771663947214975,train
G1/Lavie/100034.mp4,41.7030653911378,43.3766267418676,42.6179091817926,44.3398747292006,43.00936901099965,train
G1/Lavie/100035.mp4,41.5217611331486,41.6121036505794,37.317427729585,43.6594951259786,41.0276969098229,train
G1/Lavie/100036.mp4,50.1798686810189,55.169558094673,34.1687331073712,43.6759415403322,45.798525355848824,train
G1/Lavie/100037.mp4,45.9820279168151,52.4965373034606,32.2736117533684,39.8225946649968,42.64369290966023,train
G1/Lavie/100038.mp4,49.0106667889062,54.1890891877118,53.805918407253,48.756822804763,51.4406242971585,test
G1/Lavie/100039.mp4,47.2736721494476,52.0205185928914,56.2433697847086,39.1262500913082,48.66595265458895,train
G1/Lavie/100040.mp4,48.6977512077902,55.8582453893467,41.3469326923167,50.5615060518862,49.11610883533495,test
G1/Lavie/100041.mp4,55.5455440363528,58.7126560522665,57.0447288267597,43.6543441621923,53.739318269392825,train
G1/Lavie/100042.mp4,37.4598323995668,49.2889271733457,57.7622734271869,46.2054297428511,47.67911568573762,test
G1/Lavie/100043.mp4,51.048257611193,52.2411188281613,54.1213795364044,59.425712292312,54.20911706701767,train
G1/Lavie/100044.mp4,51.2099590846341,59.2914147844944,65.5638074678598,52.734675780057,57.19996427926132,train
G1/Lavie/100045.mp4,55.599888341078,57.4307427418105,49.81482531795,58.2287135194865,55.26854248008125,test
G1/Lavie/100046.mp4,50.8482241030518,58.6757610276077,50.0738636332952,47.5551213652016,51.788242532289075,train
G1/Lavie/100047.mp4,39.5632824840715,50.1527688685063,46.3684262219445,32.0102244550725,42.02367550739871,train
G1/LVDM/100000.mp4,27.067685250358,30.4309014240387,36.8852651948654,34.6364640043257,32.25507896839695,train
G1/LVDM/100001.mp4,32.6732211564409,42.4239096642404,50.5884331923929,39.0844121594747,41.19249404313722,train
G1/LVDM/100002.mp4,23.3730660666503,28.7134710943193,33.4665865947695,38.4256790438233,30.9947006998906,train
